159.5,0.0003597,0.079574,870.9442779,7795.648977,1.552064771,0.000199094,5022.760084
160,0.00035889,0.079753,871.1001909,7797.044523,0,0,0
160.5,0.00035806,0.079932,871.2561318,7798.440319,#NUM!,#NUM!,#NUM!
161,0.00035725,0.080111,871.4121006,7756.257982,#NUM!,#NUM!,#NUM!
161.5,0.00035643,0.080289,871.5672258,7757.638719,#NUM!,#NUM!,#NUM!
162,0.00035562,0.080467,871.7223786,7715.425845,#NUM!,#NUM!,#NUM!
162.5,0.0003548,0.080644,871.8766871,7716.791596,#NUM!,#NUM!,#NUM!
163,0.00035398,0.080821,872.0310229,7718.157589,#NUM!,#NUM!,#NUM!
163.5,0.00035317,0.080998,872.1853861,7675.906857,#NUM!,#NUM!,#NUM!
164,0.00035235,0.081174,872.3389042,7677.257936,#NUM!,#NUM!,#NUM!
164.5,0.00035153,0.08135,872.4924494,7634.976973,#NUM!,#NUM!,#NUM!
165,0.00035072,0.081525,872.6451489,7636.313211,#NUM!,#NUM!,#NUM!
165.5,0.00034991,0.0817,872.7978752,7594.002173,#NUM!,#NUM!,#NUM!
166,0.00034909,0.081874,872.9497552,7638.978749,#NUM!,#NUM!,#NUM!
166.5,0.00034829,0.082049,873.1025348,7552.990241,#NUM!,#NUM!,#NUM!
167,0.00034746,0.082222,873.2535946,7597.967277,#NUM!,#NUM!,#NUM!
167.5,0.00034666,0.082396,873.4055539,7555.611583,#NUM!,#NUM!,#NUM!
168,0.00034584,0.082569,873.5566662,7513.233448,#NUM!,#NUM!,#NUM!
168.5,0.00034503,0.082741,873.7069308,7514.525836,#NUM!,#NUM!,#NUM!
169,0.00034422,0.082913,873.8572213,7515.818445,#NUM!,#NUM!,#NUM!
169.5,0.00034341,0.083085,874.0075377,7473.403405,#NUM!,#NUM!,#NUM!
170,0.00034261,0.083256,874.1570058,7474.681466,#NUM!,#NUM!,#NUM!
170.5,0.00034179,0.083427,874.3064994,7475.959746,#NUM!,#NUM!,#NUM!
171,0.00034098,0.083598,874.4560186,7433.507988,#NUM!,#NUM!,#NUM!
171.5,0.00034017,0.083768,874.6046888,7391.034145,#NUM!,#NUM!,#NUM!
172,0.00033936,0.083937,874.7525094,7436.028375,#NUM!,#NUM!,#NUM!
172.5,0.00033856,0.084107,874.90123,7393.54013,#NUM!,#NUM!,#NUM!
173,0.00033775,0.084276,875.0491008,7351.029916,#NUM!,#NUM!,#NUM!
173.5,0.00033694,0.084444,875.1961214,7352.264993,#NUM!,#NUM!,#NUM!
174,0.00033613,0.084612,875.3431667,7353.500277,#NUM!,#NUM!,#NUM!
174.5,0.00033532,0.08478,875.4902367,7310.953924,#NUM!,#NUM!,#NUM!
175,0.00033453,0.084947,875.6364558,7312.174956,#NUM!,#NUM!,#NUM!
175.5,0.00033371,0.085114,875.7826993,7269.599764,#NUM!,#NUM!,#NUM!
176,0.00033291,0.08528,875.9280913,7270.806618,#NUM!,#NUM!,#NUM!
176.5,0.00033211,0.085446,876.0735074,7272.013672,#NUM!,#NUM!,#NUM!
177,0.0003313,0.085612,876.2189477,7229.402728,#NUM!,#NUM!,#NUM!
177.5,0.00033049,0.085777,876.3635358,7230.595678,#NUM!,#NUM!,#NUM!
178,0.0003297,0.085942,876.5081477,7231.788824,#NUM!,#NUM!,#NUM!
178.5,0.00032889,0.086107,876.6527834,7189.142318,#NUM!,#NUM!,#NUM!
179,0.00032808,0.086271,876.7965663,7146.474437,#NUM!,#NUM!,#NUM!
179.5,0.00032728,0.086434,876.9394958,7147.639407,#NUM!,#NUM!,#NUM!
180,0.00032648,0.086597,877.0824486,7148.804568,#NUM!,#NUM!,#NUM!
180.5,0.00032568,0.08676,877.2254247,7149.969918,#NUM!,#NUM!,#NUM!
181,0.00032488,0.086923,877.3684241,7107.259907,#NUM!,#NUM!,#NUM!
181.5,0.00032408,0.087085,877.5105693,7064.528762,#NUM!,#NUM!,#NUM!
182,0.00032328,0.087246,877.6518598,7109.555923,#NUM!,#NUM!,#NUM!
182.5,0.00032248,0.087408,877.7940509,7022.914226,#NUM!,#NUM!,#NUM!
183,0.00032168,0.087568,877.9345092,7067.941753,#NUM!,#NUM!,#NUM!
183.5,0.00032087,0.087729,878.0758681,7025.168943,#NUM!,#NUM!,#NUM!
184,0.00032007,0.087889,878.2163714,7026.29306,#NUM!,#NUM!,#NUM!
184.5,0.00031928,0.088049,878.3568973,6983.492507,#NUM!,#NUM!,#NUM!
185,0.00031848,0.088208,878.4965672,6984.60297,#NUM!,#NUM!,#NUM!
185.5,0.00031768,0.088367,878.6362592,6941.774834,#NUM!,#NUM!,#NUM!
186,0.00031689,0.088525,878.7750947,6942.871721,#NUM!,#NUM!,#NUM!
186.5,0.00031609,0.088683,878.9139521,6943.968781,#NUM!,#NUM!,#NUM!
187,0.00031529,0.088841,879.0528315,6901.10645,#NUM!,#NUM!,#NUM!
187.5,0.00031449,0.088998,879.1908537,6902.190009,#NUM!,#NUM!,#NUM!
188,0.0003137,0.089155,879.3288975,6859.300412,#NUM!,#NUM!,#NUM!
188.5,0.0003129,0.089311,879.4660835,6860.370546,#NUM!,#NUM!,#NUM!
189,0.0003121,0.089467,879.6032909,6861.440847,#NUM!,#NUM!,#NUM!
189.5,0.00031131,0.089623,879.7405197,6818.517449,#NUM!,#NUM!,#NUM!
190,0.00031051,0.089778,879.87689,6819.574401,#NUM!,#NUM!,#NUM!
190.5,0.00030972,0.089933,880.0132815,6820.631517,#NUM!,#NUM!,#NUM!
191,0.00030893,0.090088,880.1496942,6777.674513,#NUM!,#NUM!,#NUM!
191.5,0.00030813,0.090242,880.2852476,6734.697336,#NUM!,#NUM!,#NUM!
192,0.00030734,0.090395,880.4199416,6779.755578,#NUM!,#NUM!,#NUM!
192.5,0.00030654,0.090549,880.5555367,6736.765205,#NUM!,#NUM!,#NUM!
193,0.00030575,0.090702,880.690272,6693.75478,#NUM!,#NUM!,#NUM!
193.5,0.00030496,0.090854,880.8241471,6694.772308,#NUM!,#NUM!,#NUM!
194,0.00030417,0.091006,880.9580425,6695.789991,#NUM!,#NUM!,#NUM!
194.5,0.00030338,0.091158,881.0919583,6652.746555,#NUM!,#NUM!,#NUM!
195,0.00030259,0.091309,881.2250133,6653.751196,#NUM!,#NUM!,#NUM!
195.5,0.0003018,0.09146,881.3580883,6610.681451,#NUM!,#NUM!,#NUM!
196,0.00030101,0.09161,881.4903019,6655.754276,#NUM!,#NUM!,#NUM!
196.5,0.00030021,0.091761,881.623417,6568.583804,#NUM!,#NUM!,#NUM!
197,0.00029943,0.09191,881.7547887,6613.656927,#NUM!,#NUM!,#NUM!
197.5,0.00029863,0.09206,881.8870618,6570.548104,#NUM!,#NUM!,#NUM!
198,0.00029785,0.092209,882.0184728,6527.419716,#NUM!,#NUM!,#NUM!
198.5,0.00029705,0.092357,882.1490212,6528.385845,#NUM!,#NUM!,#NUM!
199,0.00029627,0.092505,882.2795889,6529.352118,#NUM!,#NUM!,#NUM!
199.5,0.00029548,0.092653,882.4101759,6486.191517,#NUM!,#NUM!,#NUM!
200,0.00029469,0.0928,882.5398998,-44126994.99,#NUM!,#NUM!,#NUM!
